Product,RowId,Unit,PackageType,ContentQty,X,Y,Z,Weight
597780,806756,0,1,1,13.3,2.4,15.9,0.03
597792,806768,0,1,1,11,15.5,3,0.554
597792,808043,1,1,20,28,49,21,11.91
597927,806913,0,1,1,7.6,2,18.6,0.096
597933,806921,0,1,1,13.6,3.7,19,0.088
597933,807812,1,1,30,46,39,21.5,3.94
597941,806931,0,1,1,13.3,19.9,17.9,0.354
597954,806945,0,1,1,18.1,0.9,12.9,0.058
597963,806955,0,1,1,19.6,2.2,10.3,0.042
597964,806957,0,1,1,24.3,9.8,22.6,1.134
597964,808312,1,1,10,50,49.5,25.5,12.88
598087,807102,0,1,1,18.1,0.8,12.8,0.024
598088,807103,0,1,1,18.1,0.8,12.9,0.024
598095,807110,0,1,1,20.6,6.5,11.7,0.534
598095,808932,1,1,20,47.3,29.4,41.5,11.8
598096,807111,0,2,1,57.5,51,29.5,7.714
598097,807112,0,2,1,58,50.5,30,8.214
598099,807114,0,1,1,45.2,48.6,27.8,7.046
598106,807121,0,1,1,5.1,2.7,16.1,0.04
598119,807134,0,1,1,5.1,2.7,16,0.04
598124,807139,0,2,1,49,47.5,27,6.756
598125,807140,0,2,1,48.5,47.7,27,7.238
598126,807141,0,1,1,5.1,2.7,15.8,0.04
598135,807152,0,1,1,5.1,2.6,16.1,0.04
598136,807153,0,1,1,5.1,2.7,16,0.044
598138,807155,0,1,1,4.6,0.8,14.7,0.03
598141,807158,0,1,1,23.5,6.3,33.2,0.186
598144,807161,0,1,1,18.9,6.6,18.1,0.244
598150,807169,0,1,1,42.3,17.2,15,2.164
598157,807176,0,1,1,23.6,4.6,21.9,0.212
598173,807201,0,1,1,10.3,5.6,12.3,0.056
598176,807204,0,1,1,10.1,2.1,12.3,0.03
598177,807205,0,1,1,10,2.2,12,0.034
598224,807252,0,1,1,29.5,9.5,14.5,1.498
598288,807316,0,1,1,30.7,3.3,14.5,0.364
598301,807330,0,1,1,21,21.3,31,1.118
598318,807350,0,1,1,16.1,1.7,11.5,0.054
598319,807354,0,1,1,20.2,2.8,11.1,0.058
598320,807355,0,1,1,20.3,2.9,11,0.056
598321,807357,0,1,1,17,2.8,10.1,0.068
598321,821392,1,1,20,30.7,20.9,23.1,1.624
598322,807358,0,1,1,16.7,2.7,10.1,0.068
598327,807364,0,1,1,18.5,5.1,15.9,0.26
598327,881158,1,1,40,52.2,36.2,37,11.336
598378,807424,0,1,1,7.1,2.2,19.4,0.062
598385,807437,0,1,1,8.2,2.9,16.8,0.036
598386,807438,0,1,1,16.8,3,8.2,0.044
598387,807439,0,1,1,8.8,0.8,6.9,0.106
598388,807440,0,1,1,11,1.5,12.6,0.016
598394,807455,0,1,1,17.9,8.9,24,0.682
598396,807460,0,1,1,29.9,9.2,29.9,1.32
598396,816088,1,1,5,47.7,33.1,32.3,7.722
598399,807464,0,1,1,36.8,37.2,22.2,2.686
598399,816087,1,1,2,45.9,40.4,38.5,6.728
598400,807466,0,1,1,11.9,11.6,27.6,1.12
598400,820851,1,1,8,47.8,27.2,29.8,9.92
598424,807496,0,1,1,37,15.9,12.2,0.672
598425,807497,0,1,1,34.5,18.9,13.7,0.564
598426,807498,0,1,1,34.6,18.8,13.6,0.64
598438,807511,0,1,1,12.6,2.3,13,0.08
598454,807533,0,1,1,26.9,22.9,10.5,1.958
598454,821805,1,1,8,56.4,25.3,43.6,16.672
598484,807566,0,1,1,30.3,39.7,43.1,7.684
598484,959100,1,1,2,62.3,44,45.1,17.2
598538,807623,0,1,1,27,23,12.3,0.908
598538,809541,1,1,6,49.5,40,32.5,6.54
598541,807626,0,1,1,9.9,1.5,13.1,0.064
598541,808599,1,1,100,37,22,27.5,6.672
598542,807627,0,1,1,9.9,1.6,13.1,0.062
598542,818551,1,1,100,37,27.5,22,6.616
598632,807726,0,1,1,11.1,3,14.9,0.08
598634,807728,0,1,1,10.4,2.8,14.8,0.088
598640,807734,0,2,1,53,52.5,28.5,8.6
598640,892223,2,2,32,120,218,100,294.5
598642,807736,0,1,1,14.3,20.3,18.5,1.582
598643,807737,0,1,1,17.4,6.8,42.3,1.298
598702,807818,0,1,1,14,25,24,0.686
598702,888050,1,1,8,53.1,27.9,43.2,6.596
598768,807899,0,1,1,12.7,2,9.4,0.054
598829,807976,0,1,1,17,5.4,8.4,0.36
598829,808122,1,1,10,27,18,17.5,3.842
598845,807994,0,2,1,64.5,63.5,33.5,12.88
599061,808243,0,1,1,14.1,4.7,15.9,0.338
599076,808259,0,2,1,36,55,64,16.2
599077,808260,0,2,1,36,55,64,16.2
599081,808264,0,2,1,36,55,64,16.2
599084,808267,0,2,1,36,56,65,16.4
599088,808271,0,1,1,22.7,4.3,12.7,0.352
599089,808272,0,1,1,22.4,4.1,12.8,0.358
599089,838356,1,1,20,42.9,16,40.6,7.836
599090,808273,0,1,1,15.2,2.3,8,0.094
599092,808275,0,1,1,13.1,3.6,12.6,0.21
599093,808276,0,1,1,55.4,6.8,46.7,2.312
599093,826376,1,1,5,56.5,46.5,36.5,13.7
599094,808277,0,1,1,16.5,11.1,19.6,0.41
599094,887705,1,1,10,56.1,22.3,35,4.786
599095,808278,0,2,1,35,65,70,19.8
599096,808279,0,2,1,35,65,70,19.8
599097,808280,0,2,1,35,65,70,19.8
599241,808432,0,1,1,13.4,9.2,13.3,0.41
599244,808435,0,1,1,13.2,8.8,13.6,0.414
599246,808437,0,1,1,13.5,2.6,9.2,0.072
599246,879221,1,1,112,48,31.5,33.5,8.896
599250,808441,0,1,1,10.7,2.7,15.2,0.102
599250,879237,1,1,50,36.1,33.1,27,5.612
599287,808483,0,1,1,11.8,3.7,22.3,0.082
599287,879223,1,1,70,37,39.2,27,6.354
599288,808484,0,1,1,11.8,4.1,20.9,0.152
599289,808485,0,1,1,18.4,2.2,11.1,0.048
599289,879238,1,1,100,37.2,38.8,29.4,5.388
599290,808486,0,1,1,22.8,1.9,15.9,0.038
599291,808487,0,1,1,7.9,1.4,15.8,0.01
599315,808513,0,1,1,15.4,5.8,15.8,0.45
599316,808514,0,1,1,15.9,5.9,15.6,0.436
599321,808519,0,1,1,21.4,5.5,11.1,0.174
599321,814798,1,1,5,25.6,19,19.6,1.074
599322,808520,0,1,1,13.3,5.4,10.1,0.172
599322,814801,1,1,5,24.6,20.1,20.9,1.072
599325,808523,0,1,1,13.2,5.5,10.2,0.174
599325,814800,1,1,5,24.2,19.6,19.2,1.074
599361,808559,0,1,1,13.4,3.4,16.1,0.55
599361,810815,1,1,20,27.8,21.5,50.4,11.916
599386,808592,0,1,1,9.6,3.9,16.3,0.148
599386,875672,1,1,36,59.5,25.2,20,5.768
599431,808644,0,1,1,11.1,2,18.9,0.054
599431,874983,1,1,10,22.4,12.4,18.5,0.604
599432,808645,0,1,1,18.1,2,11.1,0.046
599432,810296,1,1,10,22.5,18,12,0.562
599548,808765,0,1,1,9.6,4.4,24.7,0.188
599591,808808,0,1,1,33.4,1,23.9,0.246
599594,808813,0,1,1,41,31,14,4.13
599597,808816,0,2,1,83.5,32,65,21.25
599597,890347,2,2,8,120,204.5,80,187.5
599598,808817,0,2,1,83,65.5,32.5,21.26
599598,890366,2,2,8,120,205.5,80,190.5
599598,890348,2,2,9,120,209.5,83.5,210.5
599603,808823,0,1,1,23.7,4.8,9.2,0.376
599605,808825,0,1,1,14.6,4.3,17.2,0.606
599605,809422,1,1,10,35,30,22,8
599606,808826,0,2,1,80,29.5,18,26.76
599609,808830,0,1,1,7.3,1.8,15.9,0.044
599610,808831,0,1,1,7.2,1.9,15.9,0.062
599611,808832,0,1,1,7.2,1.8,15.9,0.05
599613,808834,0,1,1,15.9,1.8,7.2,0.056
599621,808842,0,1,1,10.3,1.2,19.6,0.04
599624,808845,0,1,1,10.1,2,19.7,0.102
599625,808846,0,1,1,19.8,2,10.1,0.108
599631,808852,0,1,1,10.3,2.3,19.6,0.04
599633,808854,0,1,1,19.6,2.2,10.3,0.034
599635,808856,0,1,1,18.4,1.9,13.1,0.022
599639,808860,0,1,1,15.9,11.9,7.4,2.13
599661,808894,0,1,1,32.7,4.7,26,0.616
599661,876258,1,1,10,48.7,29,34.6,6.67
599664,808897,0,1,1,17.7,9.8,22.5,1.318
599666,808899,0,1,1,17.8,10.2,26.7,1.73
599667,808900,0,1,1,18.2,10.2,25.9,1.838
599672,808905,0,2,1,120,69,16.5,16.2
599676,808910,0,1,1,11.8,2.8,17.3,0.03
599676,875276,1,1,2,13.6,6.9,18.9,0.128
599679,808913,0,1,1,45.4,8.2,40.2,5.864
599689,808925,0,1,1,15.1,8.4,8.8,0.346
599697,808934,0,2,1,93,28,52,16.05
599697,867462,2,2,16,111,93,117,136.5
599698,808935,0,2,1,93.5,28,52,15
599698,904727,2,2,8,120,117,100,132.5
599700,808937,0,1,1,11,16,8,2.68
599704,808941,0,2,1,71,22,45,9.23
599705,808942,0,2,1,70,21,45,8.57
599705,909503,2,2,10,120,102,80,104
599706,808943,0,2,1,59,47.5,19.5,7.156
599708,808945,0,2,1,60.5,20,46,6.604
599708,908173,2,2,32,120,205,80,262
599709,808946,0,2,1,61,20,46,6.72
599718,808955,0,2,1,60.1,48.5,20.6,7.01
599719,808956,0,2,1,60,20,46,6.718
599719,904626,2,2,32,120,206.5,80,284.5
599726,808963,0,1,1,9,1.1,4.1,0.038
599731,808968,0,1,1,11.7,1.6,18,0.064
599732,808969,0,1,1,12.2,0.8,7.2,0.042
599735,808972,0,1,1,17.9,2,9,0.084
599736,808973,0,1,1,17.6,1.8,10.2,0.07
599738,808975,0,1,1,7,0.7,12.3,0.044
599739,808976,0,1,1,9.1,2.3,16.3,0.068
599743,808980,0,1,1,18.2,1.7,11.8,0.11
599744,808981,0,1,1,7.9,1.2,13.4,0.058
599745,808982,0,1,1,15.8,11.7,13.8,4.262
599754,808991,0,2,1,69,58.5,16,7.736
599754,890363,2,2,21,120,80,189,179.5
599756,808993,0,2,1,69,16,59,8.94
599757,808994,0,1,1,3.9,3,48.5,0.242
599766,809003,0,1,1,18,1.5,10.7,0.112
599767,809004,0,1,1,19.5,1.4,10.8,0.116
599772,809009,0,2,1,61,17,53,6.57
599772,890351,2,2,32,120,217,80,256
599775,809012,0,2,1,61,17,53,6.85
599777,809014,0,2,1,69.5,46.5,14.5,6.266
599778,809015,0,2,1,67.9,52.2,13.6,5.356
599783,809020,0,2,1,90.5,54,27.5,11.928
599785,809022,0,2,1,73.5,53.1,19.2,7.794
599787,809024,0,2,1,68.5,51.5,21,8.398
599788,809025,0,2,1,68.5,21,52,7.666
599801,809047,0,1,1,16,12,7.9,2.014
599802,809048,0,1,1,17.6,20.6,19.8,10.328
599803,809049,0,1,1,20.1,15.8,29.6,7.346
599805,809051,0,1,1,33.1,20.5,20.6,20.636
599806,809052,0,1,1,13.8,11.6,15.8,5.444
599807,809053,0,1,1,29.8,15.4,20.1,8.772
599808,809054,0,1,1,18.1,3.3,12.1,0.742
599808,810051,1,1,20,50,28,22,15.56
599809,809055,0,1,1,15.9,11.5,13.9,3.49
599810,809056,0,1,1,15.3,7.6,11.3,1.62
599825,809073,0,1,1,23.2,21.8,9.3,0.408
599825,809918,1,1,12,57.5,46.5,25.3,5.77
599827,809076,0,1,1,8.8,1.2,18.9,0.018
599829,809079,0,1,1,7.9,1.2,16,0.01
599830,809080,0,1,1,18.8,0.4,8.9,0.012
599839,809093,0,1,1,11.6,5,18.6,0.23
599839,812482,1,1,30,38.7,38.9,26.1,7.722
599847,809101,0,1,1,16,3.7,10,0.14
599853,809107,0,1,1,10.3,4.2,16.5,0.164
599854,809108,0,1,1,39.8,12.5,52.6,5.212
599854,822034,1,1,2,54.4,43,26.7,11.496
599854,910122,2,2,40,120,166,80,235.4
599861,809116,0,1,1,15.4,5.1,8.4,0.246
599863,809119,0,1,1,7.4,1.3,11.1,0.1
599866,809128,0,1,1,12.3,7.8,16.2,0.29
599866,810130,1,1,10,40,26,18.5,3.226
599869,809131,0,1,1,17.9,9.1,15,0.438
599869,822476,1,1,5,47,20.5,17,2.632
600066,809341,0,2,1,70,19,45.5,7.88
600066,905240,2,2,34,107.5,212.5,107.5,285.5
600070,809345,0,1,1,10,1.8,12.8,0.058
600073,809348,0,1,1,13.4,0.8,8.3,0.02
600074,809349,0,1,1,10,1.9,12.8,0.032
600075,809350,0,1,1,12.7,1.8,10.1,0.032
600078,809353,0,1,1,7.2,3.3,16.4,0.05
600078,810084,1,1,100,34.5,37.5,33,5.733
600081,809356,0,1,1,12.7,1.8,10.1,0.038
600084,809359,0,1,1,10.2,4.5,11.7,0.168
600102,809377,0,1,1,14.7,10.8,11.4,0.518
600103,809378,0,1,1,14.7,5.2,13,0.142
600180,809465,0,1,1,14.8,4.3,42.8,0.654
600181,809466,0,1,1,14.4,4.3,28,0.386
600182,809467,0,1,1,14.4,4,28.2,0.38
600183,809468,0,1,1,14.3,4,28,0.388
600184,809469,0,1,1,42.8,5.4,34.6,2.572
600185,809470,0,1,1,14.8,4.3,42.9,0.736
600188,809473,0,1,1,42.8,4.4,14.7,0.726
600193,809478,0,1,1,17.8,5.9,6,0.206
600193,875117,1,1,30,48.5,15.1,31.5,6.902
600194,809479,0,1,1,17.7,5.8,6,0.136
600195,809480,0,1,1,17.8,5.9,6,0.132
600199,809484,0,1,1,17.6,5.9,5.9,0.128
600200,809485,0,2,1,72,111,85,95.8
600201,809486,0,2,1,84,74,137,107.8
600205,809490,0,2,1,84,229,72,173.6
600206,809491,0,2,1,70,175,78,130.4
600208,809493,0,2,1,84,98,73,78
600212,809497,0,2,1,56,44,59,24.6
600213,809498,0,2,1,55,43,59,24.4
600217,809502,0,2,1,74,71,39,38
600242,809528,0,1,1,14.8,4.3,42.6,0.734
600295,809634,0,1,1,10.7,1.4,18.2,0.112
600342,809681,0,1,1,9.4,2.6,12.8,0.146
600358,809697,0,1,1,10.2,2.9,19.1,0.1
600363,809702,0,1,1,21,10,2.5,0.11
600364,809703,0,1,1,10.1,3.1,19.2,0.116
600366,809705,0,1,1,18.6,2.7,10.1,0.11
600367,809706,0,1,1,10.7,2.8,22,0.116
600382,809721,0,1,1,38.5,16.1,38.5,4.458
600389,809728,0,1,1,19.3,3.4,26.8,0.756
600389,874443,1,1,8,27.2,29.6,21.6,6.706
600390,809729,0,1,1,45.1,3.3,13.1,0.644
600390,810237,1,1,10,40,12,15,1.808
600400,809739,0,1,1,11.9,7.2,10.8,0.322
600400,827458,1,1,5,36.8,12.3,12.8,1.526
600448,809787,0,1,1,10.5,7,12,0.264
600448,824765,1,1,5,36.5,12.5,12,1.448
600449,809788,0,1,1,10.7,7.2,11.9,0.274
600449,820302,1,1,5,36.9,12.6,13.3,1.482
600470,809812,0,1,1,14,5.9,10,0.074
600471,809813,0,1,1,12.5,5.7,10.5,0.07
600472,809814,0,1,1,52.6,6.1,10.2,0.614
600473,809815,0,1,1,52.1,6.1,10.1,0.722
600474,809816,0,1,1,10.3,6.1,50.1,0.716
600475,809817,0,1,1,10.1,6.3,52.3,0.85
600476,809818,0,1,1,52.2,6.3,10.3,0.596
600543,809894,0,1,1,31,35.9,43.1,5.314
600543,810216,1,1,2,60.3,44.5,38.5,13.2
600554,809905,0,1,1,47.5,6.8,37.9,0.46
600554,810221,1,1,20,75,44.5,35,10.7
600557,809908,0,1,1,41.7,6.7,32,0.462
600557,810220,1,1,20,76.7,34.4,42.2,9.45
600570,809925,0,1,1,12.5,25,16.3,1.168
600570,826425,1,1,2,27.7,26,18.6,2.788
600571,809926,0,1,1,16.3,12.4,24,1.168
600571,811171,1,1,2,27,18,25.5,2.666
600573,809928,0,1,1,12.5,22.8,16.3,1.14
600573,923899,1,1,2,27.9,25.9,18.7,2.746
600577,809932,0,1,1,24.2,12.4,16.3,1.16
600577,810798,1,1,2,27.6,26.1,18.7,2.806
600596,809957,0,1,1,17.9,1.4,10,0.048
600598,809961,0,1,1,18.4,1.5,13.3,0.05
600604,809968,0,1,1,17.8,1.4,10,0.048
600611,809975,0,1,1,1.5,20.5,11.5,0.079
600636,810000,0,1,1,57,32,9,4.868
600636,905093,1,1,3,60.1,37.7,30.4,15.946
600638,810002,0,1,1,10.2,4.5,13.6,0.118
600639,810003,0,1,1,10.1,4.4,13.5,0.058
600640,810004,0,1,1,13.5,4.5,10.2,0.06
600641,810005,0,1,1,10.2,4.5,13.6,0.06
600651,810015,0,1,1,12.2,13.5,33.9,0.73
600656,810020,0,1,1,11.8,13.7,34,0.574
600676,810044,0,1,1,10,2.2,12.3,0.03
600689,810062,0,1,1,57.7,8.4,12.5,0.814
600691,810064,0,1,1,15,4.5,14.2,0.184
600692,810075,0,1,1,15,3.3,19.7,0.218
600693,810080,0,1,1,14.8,3.3,19.4,0.22
600701,810092,0,1,1,21.2,5.9,21.3,0.296
600715,810109,0,1,1,16.7,6.9,26.1,0.686
600716,810110,0,1,1,13.3,8.2,16,0.456
600716,834663,1,1,20,43,34,28.5,10.288
600718,810112,0,1,1,31.2,22.1,20.6,2.568
600719,810113,0,1,1,20.7,22.3,31.6,2.646
600720,810114,0,1,1,33.9,28.6,24.3,3.412
600721,810115,0,1,1,34.1,28.9,24.3,3.446
600722,810116,0,1,1,34.4,28.7,24.3,3.492
600728,810122,0,1,1,31.7,22.1,20.6,2.624
600791,810191,0,1,1,35.8,6.3,17.6,0.442
600791,811306,1,1,20,45,21.6,36.7,9.66
600796,810197,0,1,1,6,3,10.6,0.104
600803,810204,0,2,1,49,23,65,14.8
600814,810222,0,1,1,16.6,9.2,22.3,0.804
600839,810254,0,1,1,14.9,5.4,24.3,0.654
600860,810278,0,1,1,21.5,1.1,25,0.092
600860,823176,1,1,100,29,24,33,11.46
600884,810312,0,1,1,35.6,40.1,35,8.62
600885,810317,0,1,1,34.7,56.4,34.6,11.602
600894,810329,0,1,1,24,8.4,23.2,1.466
600894,872991,1,1,6,53.5,27.5,26.9,9.276
600895,810330,0,1,1,24.2,8.9,23.3,1.696
600898,810333,0,1,1,25.5,9.1,27.6,2.112
600902,810343,0,1,1,10.8,6.3,26.4,0.164
600903,810344,0,1,1,10.4,6.4,26.6,0.158
600904,810349,0,1,1,22.5,7.4,23.6,0.948
600910,810355,0,1,1,36.5,28.5,27.9,4.784
600916,810361,0,1,1,38,9,30,2.36
600923,810368,0,1,1,32.8,20.1,37.2,2.468
600924,810369,0,1,1,32.6,19,36.2,2.56
600925,810370,0,1,1,40,19.2,36.8,3.704
600926,810371,0,1,1,32.8,19.2,36.4,2.886
600928,810373,0,1,1,32.8,19.2,36.5,3.118
600929,810374,0,1,1,36.9,18.8,39.9,2.976
600930,810375,0,1,1,32.8,19.2,36.3,2.624
600931,810376,0,1,1,36.9,20.8,40,3.45
600932,810377,0,1,1,33.2,19,38,3.508
600934,810379,0,1,1,36.6,18.2,56.3,4.176
600935,810380,0,1,1,56.2,17.9,40.9,5.058
600937,810382,0,1,1,40.7,18.2,56.7,5.546
600938,810383,0,1,1,56.6,18.2,46.5,7.144
600940,810385,0,1,1,35.5,18.6,56.7,4.358
600944,810389,0,1,1,56.4,18.3,46.2,7.256
600950,810404,0,1,1,5.8,1.5,5.6,0.008
600969,810432,0,1,1,21,13.5,4,0.496
600969,822604,1,1,10,29.5,21.5,24.5,5.456
601056,810537,0,1,1,50,32,17,0.906
601056,837406,1,1,5,59,50,37,6
601064,810546,0,1,1,11.5,6.3,21.7,0.644
601065,810547,0,1,1,11.3,5.6,26.5,0.388
601071,810553,0,1,1,15.5,12,13,1.3
601071,821377,1,1,5,44,14,30,7.18
601083,810565,0,1,1,25.9,3.3,12.1,0.334
601096,810587,0,1,1,9.3,4.3,15.4,0.126
601097,810588,0,1,1,7,3.1,14.7,0.038
601160,810658,0,1,1,36.9,9.6,58.3,5.1
601160,981067,1,1,3,30.6,39.4,60.5,16.218
601161,810659,0,1,1,54.6,13.4,50.1,7.674
601161,952150,1,1,2,28.8,54,56.1,16.76
601162,810660,0,1,1,24.7,8.6,39.3,2.236
601164,810663,0,1,1,33.2,5.9,16.5,0.89
601164,901106,1,1,20,59.6,36,35,18.618
601165,810664,0,1,1,23,1.5,5.1,0.03
601210,810715,0,1,1,4.9,3.1,10.9,0.128
601210,811192,1,1,2,13,10,8,0.33
601241,810748,0,2,1,52.5,49,29.5,8.26
601241,890354,2,2,32,120,222,100,277
601261,810770,0,1,1,58,35,43,18.5
601302,810817,0,1,1,32.7,21.2,10.5,0.658
601306,810821,0,1,1,34.1,14,11.4,0.684
601310,810825,0,1,1,33.5,25.3,13.8,1.32
601316,810832,0,1,1,14.9,3.4,7.1,0.082
601321,810840,0,1,1,25.2,14.4,30.6,0.342
601326,810845,0,2,1,120,68,10,16.5
601326,909922,2,2,18,120,80,172,317
601327,810847,0,1,1,12.3,27.7,22.8,0.726
601327,821379,1,1,12,56.1,48.7,39.1,9.89
601368,810892,0,2,1,54,53,31,11
601368,818349,2,2,20,120,220,100,235
601370,810894,0,2,1,54,53,31,11
601370,818348,2,3,20,120,200,100,235
601376,810908,0,1,1,10.4,1.8,13.1,0.032
601403,810944,0,1,1,33,12.2,19.5,1.684
601497,811056,0,1,1,14.6,4.4,24.3,0.398
601501,811060,0,1,1,36.6,11.4,9.9,0.746
601501,890950,2,2,216,80,120,116,182
601502,811061,0,1,1,9.8,11.4,36.6,0.756
601503,811062,0,1,1,36.5,11.3,10,0.748
601503,890973,2,2,216,80,120,116,185
601504,811063,0,1,1,36,11,9.5,0.78
601504,890966,2,2,189,80,120,115,187
601505,811064,0,1,1,36.5,11.4,9.8,0.742
601506,811065,0,1,1,10,11.3,36.5,0.71
601507,811066,0,1,1,9.8,11.3,36.5,0.738
601508,811067,0,1,1,36.4,11.2,9.7,0.74
601592,811162,0,1,1,23,3.1,12.8,0.284
601603,811175,0,1,1,34,7,13.7,0.388
601620,811198,0,1,1,6.8,2.5,8.5,0.056
601621,811199,0,1,1,30.3,4.9,10.9,0.42
601641,811223,0,1,1,15.6,6.7,23.5,0.318
601652,811237,0,1,1,30.7,4.9,7.4,0.222
601692,811278,0,1,1,19,5.7,22,0.394
601692,817469,1,1,10,29.6,24.1,39.9,4.478
601694,811280,0,1,1,23,7.4,19,0.686
601695,811281,0,1,1,7.5,19,23.1,0.684
601696,811282,0,1,1,9.6,23.3,19,0.898
601698,811284,0,1,1,21.9,5.8,19.1,0.44
601698,819429,1,1,10,29.6,24.2,40.1,4.956
601698,909539,2,2,400,120,135,80,219
601699,811285,0,1,1,19.2,5.7,22.4,0.43
601699,819428,1,1,10,39.5,29,24,4.884
601700,811286,0,1,1,22.1,5.8,19,0.42
601700,819430,1,1,10,40.2,24.7,29.4,4.854
601701,811287,0,1,1,22,6,19,0.422
601701,819432,1,1,10,39,29,23.5,4.884
601702,811288,0,1,1,19.2,10.8,25.4,0.848
601702,819431,1,1,6,39.5,32.5,27,5.786
601703,811289,0,1,1,19.1,10.6,25.6,0.83
601703,819433,1,1,6,39.5,33,27,5.8
601704,811290,0,1,1,25.4,10.8,19.5,0.836
601705,811291,0,1,1,19.1,10.6,25.6,0.85
601713,811303,0,1,1,30.6,14.9,38.3,3.322
601714,811304,0,1,1,3,48.1,0.1,3.856
601731,811328,0,1,1,27.1,5.8,33.1,0.9
601731,812089,1,1,10,58,30,30,10.058
601759,811359,0,1,1,29.8,15.4,19.9,12.798
601762,811362,0,1,1,15.9,11.8,7.7,2.564
601764,811364,0,1,1,30,15.4,20.1,9.788
601781,811383,0,1,1,49,15.2,50.1,3.176
601781,811798,1,1,2,50.5,30.5,52.5,7.09
601782,811384,0,1,1,2.1,15.6,34.8,1.946
601793,811400,0,1,1,18.4,9.7,22.6,0.806
601794,811401,0,1,1,10.7,23,27.5,1.562
601799,811407,0,1,1,30.5,7,16,1.048
601863,811475,0,2,1,59.8,18.7,59.2,7.48
601866,811478,0,1,1,26.9,3.7,28.8,0.264
601894,811506,0,2,1,18,52,87,10.2
601894,820692,2,3,24,114,222,91,265
601909,811521,0,2,1,72,95,69,78
601910,811522,0,2,1,120,109,80,118.8
601911,811523,0,2,1,120,114,80,124
601944,811560,0,1,1,18.5,9.9,22.5,0.898
601982,811603,0,1,1,47.7,4.3,16.4,0.736
601982,821378,1,1,10,48.5,34.5,22,7.6
601983,811604,0,1,1,12.3,3.1,17,0.152
601984,811605,0,1,1,47.1,8.5,8.6,0.902
601985,811606,0,1,1,18.1,3.5,22.9,0.062
601986,811607,0,1,1,23.2,1.8,21.9,0.064
602002,811624,0,1,1,11.3,0.5,10.1,0.022
602002,811783,1,1,25,12.1,9.4,11.1,0.326
602003,811625,0,1,1,11.3,0.5,10.1,0.01
602003,971652,1,1,25,12.2,9.4,11.1,0.286
602004,811626,0,1,1,11.4,0.5,10.1,0.028
602004,824686,1,1,25,12.2,9.6,11.3,0.338
602005,811627,0,1,1,11.4,0.6,10.1,0.026
602005,830144,1,1,25,12.1,9.4,11.2,0.294
602006,811628,0,1,1,10,0.5,11.4,0.01
602007,811629,0,1,1,11.4,0.5,10.1,0.01
602007,971641,1,1,25,12.4,9.5,11.2,0.286
602008,811630,0,1,1,10.1,0.5,11.5,0.012
602009,811631,0,1,1,11.4,0.5,10.1,0.012
602011,811633,0,1,1,11.4,0.6,10.1,0.01
602011,811787,1,1,25,12,11,9,0.33
602012,811634,0,1,1,10.1,0.5,11.5,0.012
602013,811635,0,1,1,11.4,0.6,10.1,0.01
602013,875369,1,1,25,12.2,9.3,11.1,0.328
602014,811636,0,1,1,11.3,0.5,10.2,0.01
602017,811639,0,1,1,10.1,1,11.4,0.018
602018,811640,0,1,1,11.4,0.9,10.1,0.008
602027,811650,0,1,1,6.5,1.8,13.3,0.06
602027,812492,1,1,40,22,19,14,2.558
602084,811707,0,1,1,12.5,12.4,36.6,0.808
602086,811709,0,1,1,11.2,12.5,36.8,0.772
602087,811710,0,1,1,11.2,12.5,36.9,0.782
602093,811716,0,1,1,6.2,10.9,5.7,0.246
602093,815853,1,1,16,26,26,12,4.184
602095,811720,0,1,1,13.3,6.4,23.3,0.53
602101,811726,0,1,1,17.5,6.9,6.2,0.128
602108,811733,0,1,1,11,2.2,14.3,0.046
602109,811734,0,1,1,10.4,4.9,13.9,0.268
602123,811751,0,1,1,10.5,3.6,16.9,0.434
602124,811752,0,1,1,10.6,4.5,19.5,0.508
602128,811756,0,1,1,13.9,6,35.5,0.3
602129,811757,0,1,1,30.4,2.6,20.2,0.316
602130,811758,0,1,1,20.5,2.4,30.6,0.302
602135,811763,0,1,1,27.4,5.5,11,0.28
602136,811764,0,1,1,13.1,6.5,24.1,0.258
602137,811765,0,1,1,13.8,4.6,31.4,0.328
602138,811766,0,1,1,13.4,6.4,31,0.268
602138,874890,1,1,40,72.4,19.6,48,11.39
602139,811767,0,1,1,34.1,4.9,14,0.38
602140,811768,0,1,1,11,7.8,25.8,0.378
602141,811769,0,1,1,32.7,4.9,14,0.394
602141,881163,1,1,40,51,19.8,47.7,16.472
602142,811770,0,1,1,13.9,6.9,32.4,0.316
602157,811789,0,1,1,16.6,2.7,8.5,0.084
602178,811814,0,1,1,38.2,19.8,14.6,1.01
602179,811815,0,1,1,37.5,19.7,14.9,1.25
602180,811816,0,1,1,37.8,19.8,14.8,1.014
602185,811821,0,1,1,7.9,2.1,11.2,0.032
602188,811824,0,1,1,24.9,6.4,22.2,0.28
602194,811830,0,1,1,13.2,6.5,16.9,0.142
602195,811831,0,1,1,31.1,13.1,41.3,1.26
602219,811855,0,2,1,60,26,91,23.2
602221,811857,0,1,1,16.7,18,17.5,1.018
602227,811863,0,1,1,22.8,13.7,26.4,0.954
602461,812102,0,1,1,18.3,4.7,10.1,0.096
602465,812106,0,1,1,11.2,8.1,11.2,0.706
602465,815854,1,1,12,38,25.5,22,8.834
602467,812110,0,1,1,66,52.5,17,7.2
602489,812138,0,1,1,15.5,1.6,7.7,0.062
